StudentID,Name,Gender,Age,ClassSection,SubjectStream,PreviousGrade,AttendanceRate,StudyHoursPerWeek,ExtracurricularActivities,ParentalSupport,InternetAccess,FamilyIncomeLevel,SleepHours,CommuteTimeMinutes,DisciplinaryActions,AssignmentsCompleted,FinalGrade,Study Hours,Attendance (%),Online Classes Taken
756,Student_756,Female,16,C,Science,100.0,95.98926836130366,14.290043143042263,1,High,No,High,9.513310319682322,13,0,19,68.85678871129501,16.41423256616452,94.30406436912172,True
757,Student_757,Male,15,A,Arts,79.93317900880889,83.90041188297846,18.17014990416876,3,High,No,Middle,5.093580972100147,47,0,16,69.44309089063442,18.27835698494626,80.89798430085038,False
758,Student_758,Female,15,A,Commerce,76.84836123694873,92.62299637762352,,3,Medium,Yes,Low,8.198542737819453,39,1,11,81.97463531003065,15.92240604348584,94.46111523572692,True
759,Student_759,Male,15,B,Science,66.41642219818786,97.89822606390916,10.216307990374842,2,Low,No,Middle,6.786379778062815,16,0,10,66.42377051911204,11.4009645333299,96.14889163264984,True
760,Student_760,Female,16,B,Arts,82.00309879408991,95.51931562867236,-3.0,3,Low,Yes,Middle,5.937801113330098,25,0,6,73.65978418963286,20.810363363774687,98.32957541926363,False
761,Student_761,Female,15,B,Science,69.24362173762226,98.11971623497116,20.777177505330865,3,High,No,Low,4.508081876901976,7,1,12,70.30669626035406,19.742118576341937,100.5085046335519,False
762,Student_762,Male,17,C,Commerce,76.22009814645361,90.93701992857514,12.174105442040046,0,High,Yes,High,6.608996284124782,19,1,19,67.75387811454145,12.007846136250954,91.4359694567005,True
763,Student_763,Male,17,D,Commerce,100.0,85.60346911121275,22.372132584575596,2,Low,No,High,6.514277379728942,25,0,8,74.8708738305881,22.596878677449592,88.51612677847721,False
764,Student_764,Female,16,B,Science,74.03940100275351,72.18427350482266,13.210533625008011,2,Medium,No,Middle,7.259359334431688,14,0,13,66.66840872973023,15.408678856499591,70.55209585076616,True
765,Student_765,Female,17,D,Science,86.49273326285676,83.0315000949604,18.51899142822789,3,High,Yes,Low,8.087222464466109,37,1,12,73.32706484578847,20.35898117969368,85.38283081192544,False
766,Student_766,Male,15,D,Commerce,67.96823574874112,,21.922064075674736,0,Medium,No,High,,50,1,18,61.95922499831542,22.599296799387155,80.58974592930402,True
767,Student_767,Male,16,D,Science,74.65011509503039,100.0,16.798324611777723,0,Low,No,High,9.6374015217559,56,1,7,64.34484329256213,19.452111365632717,99.09573553226524,False
768,Student_768,Male,15,C,Commerce,92.7080063563551,83.5929135005413,19.728445472846808,2,Low,No,Middle,6.192197931541573,10,0,7,83.85036788048524,16.70417377844598,82.3037553332438,True
769,Student_769,Male,16,C,Commerce,,85.98563845427589,13.901422136674569,0,High,No,Low,7.9032909685411,6,0,12,67.26170851934405,14.59560321646703,86.97272409175828,False
770,Student_770,Male,16,C,Arts,93.12448557996927,89.41188300832374,15.821200499431416,1,Medium,No,High,7.135251074894925,33,0,6,72.95606234948059,17.70467837721207,95.31661637380904,True
771,Student_771,Female,15,C,Science,82.07751935455475,,15.76484341471796,3,High,No,Middle,6.7019354295166265,59,0,13,76.30823578044745,16.586000071841283,84.65211318700912,True
772,Student_772,Female,17,B,Science,69.37533224105732,98.56040832344604,12.520529920758566,1,Low,No,Middle,7.060085773397548,44,0,8,63.52568415221033,10.52131795252332,97.2080912035659,True
773,Student_773,Female,17,A,Arts,81.3240773905552,80.01880510612439,15.939355021305309,2,Medium,Yes,Middle,5.589568722744094,37,0,19,62.77252853005423,18.023519721582,83.55398951085472,True
774,Student_774,Female,16,A,Commerce,84.7255444962673,86.55685964189794,7.708290206817519,2,High,No,Middle,6.418650801141353,8,0,10,64.93341791844468,8.85031305187767,86.761257308996,True
775,Student_775,Male,15,A,Science,81.21809962217196,79.06023531441562,14.053077517147372,0,High,No,High,4.990367120055776,8,0,7,55.62579031376755,14.56759545746756,81.65829850936943,True
776,Student_776,Male,15,B,Arts,,74.43981991023435,15.290747039781976,0,High,Yes,Low,6.176094495819595,33,0,7,58.10399725429276,15.423284026516082,78.86371329277972,False
777,Student_777,Male,16,A,Arts,67.72862824175131,80.10584727275771,15.46292148502772,2,Low,No,Middle,6.299999609473092,41,0,7,49.08621089050923,18.453474587250852,74.38477561454823,True
778,Student_778,Female,17,B,Science,72.52481364448495,84.7037056236127,15.551015324775328,2,High,No,Middle,8.267832044157014,24,0,15,56.79883667105389,16.217791640374756,84.59096684926594,True
779,Student_779,Male,15,B,Arts,74.25566570899954,81.56558220386192,16.629414800839225,1,Medium,Yes,High,6.502112209979416,45,0,17,51.43206841681573,16.266535312733478,80.8761710939146,False
780,Student_780,Male,17,B,Commerce,81.20672097550678,79.46063216100916,19.876649108516386,1,High,No,Middle,6.327877564393941,27,0,14,67.85742695461862,18.65958135717304,76.5736398586739,False
781,Student_781,Female,17,A,Arts,76.77701000933254,73.74946029062534,22.247102444795136,0,Low,No,Middle,7.330060249981059,49,2,16,63.98568058904572,23.383396153608057,67.99355801804312,True
782,Student_782,Female,16,D,Commerce,61.64655641289899,84.33515541897044,13.101408638910398,1,High,Yes,Low,7.271278913983845,22,0,18,56.62058117421134,14.5807587318238,79.56066095688841,False
783,Student_783,Female,16,A,Commerce,78.80197851005963,72.96223700775198,9.780794867665133,0,Low,Yes,Middle,6.113438993027567,53,0,18,56.469064315529685,9.865568199390667,73.27534335336024,False
784,Student_784,Male,17,A,Science,81.10585745283824,91.08044770951682,10.74773352654138,0,Low,No,High,7.591342588778197,29,0,18,62.407090347244285,9.911065806772266,89.47833962156032,True
785,Student_785,Male,15,C,Arts,80.5979044793104,85.65951802347602,14.076782472830438,3,Medium,No,Low,6.732029203482918,5,0,16,71.83056825431683,16.071867370148514,83.25401726271672,True
786,Student_786,Female,15,B,Commerce,85.80780725554622,73.33958800428056,14.888472093100946,0,Medium,Yes,High,6.11100504901749,58,0,6,64.3048868915723,13.557348966555695,73.62287014342483,False
787,Student_787,Female,16,D,Commerce,83.33922154548904,82.52632738360109,12.380023602815257,1,High,No,Low,6.256781753591509,19,0,12,70.95984279837283,15.334191674813226,80.44988623247286,False
788,Student_788,Male,17,C,Arts,79.59180079228437,78.98274875527534,9.223300014500634,2,Low,Yes,Low,8.424026034027914,38,0,13,59.58126856581747,8.121499286978587,82.85329067161115,False
789,Student_789,Female,15,D,Commerce,,87.55339608335345,14.263275035154871,2,Low,Yes,Middle,6.301858010110664,52,0,19,67.44475310275581,12.345828014381867,85.69074336579166,False
790,Student_790,Male,15,D,Arts,58.39039066484008,95.72360356818515,18.08855972068383,1,Medium,Yes,Middle,7.391688004759215,24,0,12,70.00129558956677,16.36300967463878,100.23956812810285,False
791,Student_791,Female,16,B,Science,79.29618219132585,69.99862024283405,20.57017679501339,2,Medium,No,Middle,5.076399603429305,58,0,19,68.5717902300689,18.905595552573537,69.90857304669035,False
792,Student_792,Female,17,A,Commerce,77.07687687163111,85.92020863317934,13.655461681350072,0,High,Yes,High,8.67295749758839,41,0,14,64.36490354363225,13.3005675252948,83.96450985155421,True
793,Student_793,Female,15,B,Commerce,77.71578837195374,83.71893763546687,14.522013067139396,2,Low,Yes,Middle,6.125508588762264,31,0,7,68.54977139735833,13.81975429373813,81.54524336284332,False
794,Student_794,Male,16,B,Arts,62.232514241796906,90.37072061160372,11.439810146916136,1,Medium,Yes,Middle,7.600434245115831,26,1,11,58.95111169931642,12.97676988416221,94.91210337699684,True
795,Student_795,Male,15,C,Arts,64.18943459591738,86.70557302590151,16.811364977751342,2,High,No,Low,6.622647807995355,55,0,15,61.51988340179515,18.134477200685563,88.79307316576846,True
796,Student_796,Female,15,B,Arts,85.53152853332904,78.98424534608945,11.909428194855114,0,Low,No,Middle,7.583251236688688,9,0,14,66.72645167049711,11.57416160633158,76.7059907973492,False
797,Student_797,Male,15,A,Arts,74.60444846143345,82.44756851466705,20.4387668794472,0,Low,No,Middle,7.665160330547039,38,0,6,65.05606932275124,25.093843488094507,82.80479821934088,True
798,Student_798,Female,16,D,Commerce,81.81500697372624,,6.284801048395334,1,Medium,Yes,Middle,6.783005109684844,43,0,8,67.13260843519595,5.929659448217844,71.55575671953106,False
799,Student_799,Female,17,B,Science,75.28318376130461,93.60805710878878,14.842221965285226,1,High,No,Middle,4.201053177558595,7,0,16,62.2356218590633,14.686947432690928,89.6132441529528,True
800,Student_800,Male,16,D,Science,75.29756139495746,85.17049318937553,18.806644035150452,1,Medium,No,Low,8.636522664112361,21,0,17,60.35804508588662,16.890517112951876,82.91962718185341,False
801,Student_801,Male,17,B,Science,84.38283805975998,100.0,18.103007097935027,3,High,Yes,Middle,6.7901460065487464,28,0,18,66.78649384956412,17.982196610997573,97.67554820919844,True
802,Student_802,Male,15,D,Science,69.83955271782627,84.51471348948303,33.158201983882975,3,Low,Yes,Low,7.552009010761099,28,0,17,56.50406862326052,33.604303020969624,88.15375764972305,False
803,Student_803,Male,17,B,Arts,75.96120776940984,79.3327458647163,19.098800147407445,0,High,No,High,8.037578034862403,7,1,10,57.68785017416818,17.32246880656673,73.59018584649388,True
804,Student_804,Female,15,C,Commerce,70.37724711294958,72.89028485909738,10.97567241894794,3,High,No,Middle,6.314238779285456,49,0,15,60.287349792220425,10.227635281733397,68.60686527184426,False
805,Student_805,Male,15,D,Commerce,70.65503772567685,70.57488258995244,16.42721451746556,3,High,Yes,Middle,7.775703184906693,11,0,9,53.98230769262002,16.91773061242898,71.93206603982355,True
806,Student_806,Male,16,B,Commerce,71.90827876531361,72.32691245595608,6.3425219992012885,2,High,No,Middle,5.878596858813639,29,0,17,62.25921153678602,5.555268780550133,73.01772939572129,True
807,Student_807,Female,15,B,Arts,77.22133771633713,87.13701320809187,16.516401504219434,3,High,Yes,Low,7.581314284717822,7,0,13,68.28069248833167,15.415162745663016,86.0877007013478,True
808,Student_808,Female,16,C,Commerce,70.21251378336522,89.06980018583947,12.001663657995447,2,Medium,Yes,Middle,7.029554145216807,19,0,14,51.43225229168619,13.174863179301362,95.22726697223015,False
809,Student_809,Female,17,C,Arts,87.55756125573521,150.0,22.49234165336097,1,High,No,Middle,6.366257284749315,33,1,8,74.23973257110367,20.569170936661376,74.20269565934692,False
810,Student_810,Female,17,C,Commerce,66.05392697780496,92.16030651260893,13.702758352426793,2,High,No,High,7.070488255469497,54,1,9,68.68579830951664,12.070874784536306,95.82878062957724,False
811,Student_811,Male,15,D,Science,73.13128355838641,81.13551158653249,16.29940450522852,2,Low,No,Low,,33,1,8,57.70606876977211,16.565473516104937,80.98311123123314,False
812,Student_812,Male,16,D,Arts,70.60268941725825,86.1743440958844,13.18665295157358,1,High,No,Low,7.4635598915108465,14,0,18,66.5222235565266,14.455891845684004,84.54359766524396,False
813,Student_813,Female,15,C,Commerce,89.46977884353733,,,1,Low,Yes,High,7.619233118534228,36,0,17,74.0236020086459,27.89139406045992,96.30137689385012,True
814,Student_814,Female,16,A,Science,76.96554776511574,92.17471452692423,15.07254340329253,0,Medium,No,Low,7.518460209856172,27,0,18,69.78455437015784,14.736712520258214,94.95770926104186,False
815,Student_815,Male,16,A,Science,85.31844539468635,82.85175481675334,27.995342260875212,0,Medium,No,Middle,9.253256241311474,43,0,12,64.89457794933693,27.537259332069073,85.16999982986746,False
816,Student_816,Male,16,B,Science,60.14439626963028,77.8704621966777,21.8849105727096,0,High,No,Middle,6.857539428842476,13,0,17,46.155126966885625,23.400573396949405,77.21463779922534,True
817,Student_817,Male,17,A,Arts,77.67050265869258,67.78547678936556,19.892400364012317,0,Medium,Yes,High,6.9608159918081425,41,0,12,60.66106270647413,21.180902513468343,69.20022895325262,False
818,Student_818,Male,16,B,Arts,83.89630795623437,,19.212398883905117,2,High,No,Low,,56,0,19,68.76042763792996,19.28717276166947,82.13462760811228,False
819,Student_819,Male,17,D,Commerce,75.82283989275425,83.31095808937845,19.36278378929751,2,Medium,No,Low,9.358704237314358,44,0,7,64.19234612255524,18.946355740592733,81.61916965003158,False
820,Student_820,Female,16,D,Science,85.65480375065351,150.0,5.43396452392634,0,High,Yes,Low,4.75278490729824,18,0,5,59.34876528650254,5.486872812894296,76.07237735861764,False
821,Student_821,Female,17,A,Commerce,69.82711549899628,83.94994426326156,15.32669963509546,3,High,Yes,High,7.342845410049816,8,0,10,60.564537051643306,14.23590346220585,85.28986576822771,False
822,Student_822,Female,17,D,Commerce,89.0934744018558,85.61481506367015,,0,Low,Yes,Middle,6.077828389437123,24,0,6,76.39578717722489,21.845684350013578,80.24883429077212,False
823,Student_823,Female,17,C,Science,97.9889812361925,83.20115214553537,16.706616899155367,3,Low,Yes,High,7.093474919011959,32,0,6,77.00435494579145,15.97231189116952,84.59792867172096,True
824,Student_824,Male,15,C,Commerce,71.37161439560342,79.79997935341233,8.56886091917855,1,Low,Yes,Middle,5.037911091810113,18,0,7,62.525829886556,8.41759369161086,76.42483217477039,False
825,Student_825,Female,16,A,Arts,70.54497478599228,86.34923737573382,16.685573296535182,2,Low,No,High,8.337495204656317,48,0,12,60.15862446207081,16.00504689204383,89.17419754855534,False
826,Student_826,Male,15,A,Commerce,89.533844771177,88.53552519655527,27.224633097532948,2,High,Yes,Middle,5.567230602550691,38,0,7,84.38867300971671,28.01056090843995,94.9788796782768,False
827,Student_827,Male,16,B,Science,90.79572145730712,76.27680738045723,,3,Medium,Yes,Low,8.74937966964923,17,0,11,65.53204631382631,25.708958392982467,74.18530243600853,True
828,Student_828,Male,16,D,Arts,69.77139972846732,96.28745903797017,16.62797594380381,0,High,Yes,Low,5.608584322215565,35,1,14,70.26667469544914,16.058402213481777,92.23852783338263,True
829,Student_829,Male,15,B,Arts,70.79813182904142,84.21129494172591,22.70869566234852,2,Low,Yes,Low,8.462818628656608,37,0,18,72.88648563374794,21.490876159048423,83.67156904932133,True
830,Student_830,Male,17,B,Commerce,72.18215391139493,85.15079698355878,14.800957877791689,3,Low,Yes,High,5.753552685416478,56,0,14,67.72241022919127,15.868390479067948,84.35501763419947,True
831,Student_831,Male,16,C,Commerce,61.555494889657226,90.66571538605244,6.776770479039687,1,Medium,Yes,High,6.078085433102238,43,1,13,58.016408680530894,7.053908698222349,92.64788685942942,False
832,Student_832,Male,17,C,Arts,65.81348053515802,86.86572905010802,11.453204071222672,1,Low,Yes,High,6.99723086745382,32,0,17,57.82316899354658,10.90309995344714,87.56791298279096,True
833,Student_833,Female,15,C,Commerce,64.95859233247933,92.62509307130595,26.377332611049187,2,High,Yes,Low,5.728109944774326,29,0,12,72.27686034164195,28.440660481094,91.7361022233599,False
834,Student_834,Male,17,C,Science,67.32202434895872,87.2969933216146,15.356041509024177,0,High,No,Middle,5.683936323129938,36,0,5,53.6719814585677,14.508490118324437,87.56883412678891,False
835,Student_835,Female,16,B,Commerce,74.65315112613219,80.1005010028765,,3,High,No,Low,5.745488045502167,13,0,11,58.158857396211346,12.550291650229628,76.73404375755092,False
836,Student_836,Female,16,C,Commerce,77.3421473253652,,15.200970822350715,2,High,No,Low,,32,0,11,65.49475081195119,14.13903176640272,90.3796733318136,True
837,Student_837,Male,16,D,Arts,90.50500492814076,75.85019034143471,28.42481953743804,1,High,Yes,Middle,6.999325901976608,35,0,12,81.73727289781638,30.85238725277501,80.70407377029937,False
838,Student_838,Male,15,C,Commerce,65.0164595926121,85.86847764621218,26.75575349217238,0,Medium,Yes,Middle,7.078946841840468,21,1,14,66.08841342287,26.27919789557217,82.27568623287407,True
839,Student_839,Female,16,C,Commerce,84.84322398476584,150.0,30.312681400688803,3,High,Yes,Middle,6.513050718458685,57,0,9,67.61209886465738,29.539522463534865,79.99640114254682,False
840,Student_840,Female,15,C,Commerce,72.86011155774491,83.33506514181968,16.045728737599692,2,Low,No,Middle,7.823049849791004,27,0,14,62.622720983936425,16.085633419480036,82.12879986157613,True
841,Student_841,Female,17,A,Science,,83.97169990848856,18.77374693248257,3,Low,Yes,Low,8.575087046680935,17,0,13,62.205840374154995,20.290341564321924,80.30728847711859,True
842,Student_842,Female,16,D,Commerce,81.74819492166604,69.94520763601889,7.900144703475252,0,Low,Yes,High,7.863425596301839,59,2,13,58.82406024281577,7.775794717399515,66.11655458671544,False
843,Student_843,Male,16,D,Science,63.772779784377015,80.61020073807231,25.86160655670965,0,Low,Yes,Low,6.686542673126006,14,1,12,67.6045535555712,26.748627929572606,76.40414525112868,False
844,Student_844,Male,16,B,Science,,85.74275920912892,-3.0,1,Medium,No,Middle,5.168822374488512,20,0,10,58.21721069192463,9.709423345987178,85.16195202110673,False
845,Student_845,Male,17,B,Science,76.66452208213056,86.27885113597921,18.300653382575774,0,Low,No,High,4.034378950473883,10,0,10,78.33312262064763,19.19947013929532,85.04458372701106,True
846,Student_846,Female,16,C,Science,79.92451264008149,76.77859887259234,10.416184834202936,2,Medium,Yes,High,6.902702724440358,52,0,5,70.46256593485909,10.686579025055202,77.89836964499784,True
847,Student_847,Male,15,A,Arts,77.89168643907819,95.1256627269176,13.466799039567825,3,Low,No,Low,4.010212880662671,15,1,17,77.26750270445197,12.86981137723399,93.4366201421796,True
848,Student_848,Female,17,B,Science,99.55300139910896,78.070601214284,11.976425413701795,0,Medium,Yes,Low,6.701041999996641,56,0,19,72.58385931841585,12.363563378603802,74.42067192766197,False
849,Student_849,Male,17,B,Commerce,68.62260015748684,92.7556576042139,13.352748435945092,0,Medium,Yes,Low,9.103934798209856,7,1,10,63.8339323731824,12.538983574372992,92.70500866446854,True
850,Student_850,Female,17,C,Science,69.69003044998182,150.0,13.765263781106128,2,Medium,No,High,5.269794924053187,32,1,18,54.80784765529354,11.69798125335647,85.24188676794061,False
851,Student_851,Male,17,C,Commerce,68.76859473575236,79.83018152124957,13.710387230449538,3,Low,No,High,5.070839577979134,45,0,8,57.66512362440674,13.68055553967133,81.36669487911115,True
852,Student_852,Male,17,B,Science,69.44522880839746,99.2024871408761,22.000003470681843,3,Medium,No,High,7.955401344121334,19,0,8,72.0921177502784,20.065941933847068,94.20381873836024,True
853,Student_853,Female,15,B,Arts,68.62612872693482,75.45090534594816,10.37082324162488,1,High,No,Middle,2.791387871064708,17,0,18,67.44691051715591,11.266967544918211,68.95624791921199,True
854,Student_854,Female,17,D,Science,86.89016531107552,92.35323338888,18.3232485620832,1,High,Yes,Middle,7.572712210593175,46,0,6,67.61918307540246,18.267012404495972,87.52391528787385,False
855,Student_855,Female,16,A,Science,89.20504247989855,93.00465854434384,,3,Low,Yes,Low,9.20276391359124,56,0,17,74.98968119561486,26.4426928364691,91.74970028451943,False
856,Student_856,Female,17,D,Arts,69.29253706250523,79.63503832738684,13.920821812919623,2,High,No,High,5.691272635907485,49,1,15,60.3374994605412,13.425466146383254,78.77364875869722,False
857,Student_857,Female,17,B,Science,66.67644426895771,96.13972240051464,12.69248665551439,2,High,No,Low,5.433640379323174,21,0,18,55.646006371484965,12.662445860249104,96.55054775091894,True
858,Student_858,Male,17,D,Commerce,79.71415556386404,82.99962788320838,15.616852248918494,1,High,Yes,High,7.885034946399295,11,0,8,71.72410666810782,13.412413172198724,81.30552082121454,True
859,Student_859,Female,17,D,Science,69.47776955719029,87.30954903423886,24.07835125016426,0,Low,Yes,Low,5.2438843338606675,32,1,9,61.04148258257269,22.42221128340844,84.77002516092821,True
860,Student_860,Male,17,B,Science,81.32931817755511,87.08257471016977,18.164645785720147,2,Low,Yes,Middle,8.21622808560169,42,0,17,69.15232337632186,15.646561642197357,91.3823984220504,True
861,Student_861,Male,15,C,Science,77.029230208513,83.92553006823562,,0,High,Yes,High,5.3660351076267006,17,0,16,63.517146053770865,15.428954949073656,87.4321863239368,False
862,Student_862,Male,15,B,Arts,59.84255885002768,91.48646618527826,19.90325990712824,2,Low,No,Middle,9.652603503001629,21,0,9,56.21717097484508,19.213928434637054,94.44507347786283,True
863,Student_863,Male,17,C,Science,90.4750520133006,91.34790976441772,10.38624710098146,3,Medium,No,High,7.993458468592344,19,1,9,74.67335595054831,12.376866728071567,92.2745986442256,True
864,Student_864,Male,15,B,Science,92.95877673095522,71.01174421409455,,1,High,No,Low,7.057065715284699,40,0,8,70.59908078154537,17.067240361546933,72.17726318567284,False
865,Student_865,Female,16,B,Commerce,68.87211309515614,95.43472194302522,19.451643846210604,0,Low,Yes,High,9.566132414638531,32,1,5,64.53972566491642,21.773755444026765,93.0191282858589,False
866,Student_866,Female,17,B,Science,71.12298440064016,71.70006409571461,15.153149173166696,0,Low,Yes,Middle,,19,1,18,55.36714072274557,15.05111483710938,72.13313896039091,False
867,Student_867,Male,16,A,Science,77.85865390724905,93.26036963473324,11.968485209316617,3,High,No,High,7.552925165414966,50,0,14,71.37804524599703,12.47825629276461,90.4407679746688,True
868,Student_868,Male,16,C,Science,78.34456789987026,94.01364109462068,11.679914466299255,2,Low,No,Low,4.205170099392277,57,0,12,80.46087141678103,10.0855003710245,90.85382119276017,False
869,Student_869,Female,17,A,Science,81.5854427267283,76.27226855827841,20.20890401807546,0,High,No,High,5.9477589383959195,15,1,7,68.6254497479171,20.99983889633145,71.4197992205537,True
870,Student_870,Female,16,B,Commerce,95.1020453876635,81.71348569636332,24.37388301493437,2,Low,Yes,Middle,8.62811438330576,35,0,6,83.41461340264995,23.813011795851555,82.93170044224347,False
871,Student_871,Male,16,D,Commerce,73.2305277250595,76.15436265211251,13.176153517827233,3,Medium,No,Low,,8,0,13,53.06036084823145,11.385222184759382,76.64537793880167,True
872,Student_872,Female,16,A,Arts,67.01702755461547,83.28063175769012,19.750320221308904,1,High,Yes,Middle,5.8514150900459425,39,0,11,63.46821670428604,17.938820691956003,82.37197712404958,True
873,Student_873,Female,17,C,Science,61.20680771985473,82.53572572651407,4.477837888387587,0,Medium,No,High,5.466853318740084,38,0,13,49.12679508224718,2.6398122335141365,81.23430596525061,True
874,Student_874,Female,17,B,Arts,67.69069960058081,91.23728425815472,13.492293616056802,2,High,No,Middle,7.603535239481864,56,0,17,54.31498177199082,14.062653009752047,85.74696479200195,True
875,Student_875,Male,16,A,Arts,74.66873027126204,95.48246996895686,16.813646402774587,0,Low,No,High,8.44541771629432,31,0,6,64.53592125838925,15.86019897898219,96.25166864668836,True
876,Student_876,Female,17,D,Science,92.94557863517788,96.16547048631963,11.541899498108998,2,Medium,Yes,Low,8.446898377886855,14,0,13,85.37815603679486,9.081758864544245,95.21885029763057,True
877,Student_877,Male,17,A,Commerce,69.82388700963828,,11.380961751262424,2,Low,Yes,Middle,5.720770905891604,34,0,14,67.51403547763641,11.934911022318987,83.19064741861449,False
878,Student_878,Male,16,C,Commerce,77.23787951638899,83.32622501004377,12.993322661186683,2,High,Yes,Middle,7.582987783553021,49,1,13,67.79500248679857,9.734228376382688,83.76485907773653,True
879,Student_879,Male,17,A,Science,74.83577103927247,71.53249446223239,18.75315636995824,3,High,Yes,High,5.650176074431456,24,0,15,52.665711493013056,20.746764515449385,73.64984611784449,True
880,Student_880,Male,15,D,Science,86.88393273448084,78.55303946803049,15.876025889561753,1,High,Yes,Middle,6.68417725039295,33,1,13,68.90725915154033,18.855641753971632,78.53131827224806,True
881,Student_881,Male,17,D,Commerce,100.0,92.71881306477968,3.5706126000501683,0,High,Yes,Middle,7.780252148419025,57,0,14,80.49081649730522,1.601977086760061,93.26384668124643,True
882,Student_882,Female,15,C,Science,69.6913122707968,97.92466258838586,4.275799084189604,1,High,No,Low,8.592063004943777,33,0,17,66.21920022101295,5.854475031610669,100.71804142144936,False
883,Student_883,Male,16,D,Science,70.10560557481777,150.0,,2,Medium,Yes,High,3.7759045095082655,27,0,14,48.27746898884361,13.882455936465202,74.54804123194539,True
884,Student_884,Male,17,B,Science,85.44160877069072,80.26028592677685,19.74611951632131,2,High,No,High,7.1479520371127485,54,0,8,64.96104805451353,18.99606150149739,81.67585059138133,True
885,Student_885,Male,16,D,Commerce,81.81891489626311,150.0,0.5149709436485921,1,Low,Yes,Low,9.110939955294914,25,0,14,66.0325723531932,-0.1650876872961645,83.45818069992738,False
886,Student_886,Female,16,B,Arts,93.46707325736034,87.24128927055685,14.001618943090216,1,Medium,No,Low,7.348329144513051,52,0,7,79.192138110327,14.983336412455378,86.84796854168334,True
887,Student_887,Female,16,A,Arts,80.83928185325964,78.52317184062683,13.842512860895472,0,Low,No,High,7.1239199091899685,47,0,10,52.4702642138473,13.782586664490283,83.30374383645528,False
888,Student_888,Female,16,B,Science,71.40707909212941,150.0,25.330026669250685,2,High,Yes,Low,6.155489272779447,14,0,7,66.23348554600958,21.438712933290414,90.314008401584,True
889,Student_889,Female,16,B,Commerce,80.9065483069231,81.20928522343267,14.68986912972282,1,Low,No,Low,9.07112945167942,45,1,15,68.68385055064911,17.799390734228105,79.58490849762173,True
890,Student_890,Female,17,A,Science,86.08703580582907,84.88438183297377,19.29793390844557,3,Medium,Yes,Low,6.2248238571830905,16,0,13,77.89089715985118,19.947695187422777,86.15313931365553,False
891,Student_891,Female,15,D,Commerce,83.20482181197364,89.3702739840296,17.84754284052478,2,Medium,Yes,High,6.849775914326008,34,0,7,76.48657596684399,17.769526669299214,85.53033016315221,False
892,Student_892,Female,17,B,Science,80.07274031107298,85.05137815848751,4.2166011211567955,2,Medium,Yes,Low,6.294680232202406,55,0,6,70.18181739957133,3.13896626162953,84.38780151462981,False
893,Student_893,Male,17,D,Commerce,85.66674689589154,81.50891287578744,21.609243299790425,0,Low,Yes,Middle,7.162293262772446,37,1,12,66.4082826770775,21.325802544290777,78.64863997331993,True
894,Student_894,Male,17,A,Commerce,86.69295590445672,84.12312156859335,18.292379032737728,3,Medium,No,Middle,9.138477998572297,22,0,10,59.83987633805241,20.196159921014512,85.47884016149335,False
895,Student_895,Female,17,C,Arts,88.82158991037527,84.29309632635731,20.04961183804754,0,Low,Yes,High,5.640840204135006,18,0,12,71.15380329980523,20.44203948986684,83.72630161135274,False
896,Student_896,Male,15,D,Science,81.48709887589642,82.03991176094299,,3,High,No,Low,7.168829896377799,26,0,19,78.86612983008675,35.56306193667201,82.8903471876725,True
897,Student_897,Male,17,D,Arts,73.32881919683146,82.92963149866318,4.495322363008469,0,High,No,Middle,7.586596750323713,25,0,17,71.49981794952518,2.6215664335381335,85.25217005429286,True
898,Student_898,Female,16,C,Arts,76.46713686433323,97.78917736403774,27.34817989856665,3,Low,No,High,5.781501797545979,5,0,11,77.65852678602687,26.823734484226566,96.4085345868066,True
899,Student_899,Male,17,C,Commerce,87.06508966508358,89.4873555835299,15.275314883597868,3,Medium,Yes,Middle,6.91147621583392,53,0,7,76.2245298325316,15.351892143712888,88.21390263392742,False
900,Student_900,Male,17,A,Science,66.83064329012764,82.63615745576672,18.723973426418056,3,Low,No,Low,9.777010179236616,47,0,12,64.41862128158623,19.76882294160437,82.52504591396932,True
901,Student_901,Female,15,D,Commerce,78.68673308872901,90.57563523608589,16.726926528192546,1,Low,Yes,High,4.347266008168073,56,0,14,66.24667056688372,16.103202213374566,87.9941464128995,False
902,Student_902,Male,15,D,Commerce,71.0666118767264,82.32944408195192,14.454581999611738,2,Low,No,Middle,6.368198892763897,19,0,5,62.27766365477259,15.84638514782456,82.29580511740505,False
903,Student_903,Female,16,A,Commerce,75.28744822934817,94.38499710069313,13.581002430567448,3,High,Yes,High,7.375839260395138,40,0,5,79.52437564886667,11.864472618049286,94.5096854785938,False
904,Student_904,Female,17,D,Science,87.78451862607298,87.95713753758476,,1,Low,Yes,Middle,6.436085546001616,51,0,17,67.94818401935234,19.0813568980685,88.6439581830784,False
905,Student_905,Male,17,B,Science,76.91099068019903,84.14158284796616,7.896957819969925,1,High,Yes,Middle,11.329371205846169,58,0,17,75.77342389809739,7.750535501622244,85.4002341737079,True
906,Student_906,Male,17,B,Commerce,75.46436548156149,88.58173540648222,21.503475005130593,0,Low,Yes,Low,7.823036104721939,26,2,14,66.51421535955315,19.23018531305221,83.77238663869161,True
